117.98190561403509,24.447195,2
118.04279057971014,24.43670927536232,4
118.173688,24.336309666666665,1
118.06606,24.460806666666667,5
118.13434633333333,24.372202,1
118.06565166666667,24.46111,4
118.01334140624999,24.443604166666667,2
118.06535333333333,24.452616666666668,2
118.07687666666666,24.419869333333335,2
118.00666666666667,24.440814666666668,2
118.05253,24.52846,1
118.06606666666667,24.460775,8
118.05144666666666,24.426151666666666,2
118.06016466666667,24.412106666666666,1
118.37957166666666,24.528971666666667,1
118.53210833333333,24.529228333333332,1
118.12943833333334,24.399513333333335,1
118.18430833333333,24.535326666666666,2
118.07206119047619,24.452165476190476,4
118.04830666666666,24.411278666666668,3
118.19562166666667,24.362881666666667,1
118.048645,24.411231666666666,3
118.042065,24.456505,3
118.18642,24.535561666666666,1
118.06630166666667,24.460006904761904,6
118.10681,24.407682666666666,2
118.07036333333333,24.453925,2
118.42382333333333,24.321597142857144,1
118.09947771929825,24.54622192982456,1
118.06510074074075,24.453969629629633,7
118.08000916666667,24.51696,1
118.06892166666667,24.449258333333333,1
118.06816333333333,24.456556666666668,7
118.12499166666667,24.389455,1
118.06488833333333,24.45388,18
118.068805,24.569351666666666,1
118.10076,24.406695,2
118.06799416666668,24.456851666666665,5
118.0693515,24.48355683333333,1
118.0768291666667,24.413959999999996,1
118.12205,24.404416666666666,1
117.89966666666666,24.403931666666665,1
118.03808,24.552586666666667,2
118.10986166666666,24.413965,1
117.92162766666667,24.395715666666668,1
118.06605,24.46005,4
118.09409833333333,24.394451666666665,1
118.05331571428572,24.44947619047619,16
117.96339166666665,24.455906666666667,1
118.07188166666667,24.452423333333332,4
118.06892377777777,24.45408561111111,4
118.05320833333333,24.449196666666666,12
118.05184403508773,24.451668771929825,25
118.011005,24.446369999999998,1
117.96383333333334,24.45578666666667,1
118.12499166666667,24.389455,1
118.42136833333333,24.321918333333336,1
118.072965,24.451326666666667,9
118.05317166666667,24.454594666666665,30
118.06741192982456,24.45747438596491,5
118.0474,24.412191666666665,3
118.06606333333333,24.460811333333332,8
118.0599088095238,24.41197023809524,3
